P251	小學	基督教國際學校     INTERNATIONAL CHRISTIAN SCHOOL     http://www.ics.edu.hk/	新界沙田安睦里１號	1 ON MUK LANE SHATIN NEW TERRITORIES
P252	小學	蒙特梭利國際學校     INTERNATIONAL MONTESSORI SCH - AN IMEF   	香港赤柱馬坑邨第三期	MA HANG ESTATE, PHASE III STANLEY HONG KONG
P253	小學	國際基督教優質音樂中學暨小學     INTL CHR QUALITY MUSIC SEC & PRI SCHOOL     http://www.icqm.edu.hk	九龍鑽石山蒲崗村道１８２號	182 PO KONG VILLAGE ROAD DIAMOND HILL KOWLOON KOWLOON
P254	小學	INT'L COLLEGE HK HONG LOK YUEN (PRI SEC)     http://www.ichk.edu.hk/		3 & 3A TWENTIETH STREET HONG LOK YUEN TAI PO NEW TERRITORIES
P255	小學	伊斯蘭鮑伯濤紀念小學     ISLAMIC DHARWOOD PAU MEMORIAL PRI SCH     http://www.idpmps.edu.hk/	九龍慈雲山慈樂邨第一期	TSZ LOK ESTATE, PHASE I TSZ WAN SHAN KOWLOON
P256	小學	伊斯蘭學校     ISLAMIC PRIMARY SCHOOL     http://www.islamps.edu.hk	新界屯門友愛邨愛德里２號	2 OI TAK LANE YAU OI ESTATE TUEN MUN NEW TERRITORIES
P257	小學	ISLAND CHRISTIAN ACADEMY     http://islandca.edu.hk	香港必列者士街７０號	70 BRIDGES STREET HONG KONG
P258	小學	香島道官立小學     ISLAND ROAD GOVERNMENT PRIMARY SCHOOL     http://www.irgps.edu.hk	香港香港仔崇文街２０號	20 TSUNG MAN STREET ABERDEEN HONG KONG
P259	小學	香島華德福學校     ISLAND WALDORF SCHOOL     http://iwshk.org/	香港士美菲路７１－７７號嘉輝花園低層地下部份及地下１號舖	PORTION OF LOWER G/F. & SHOP 1 G/F., SMITHFIELD TERRACE 71-77 SMITHFIELD HONG KONG
P260	小學	耀山學校     IU SHAN SCHOOL     http://www.iushan.edu.hk	九龍嘉林邊道２４號	24 GRAMPIAN ROAD KOWLOON
P261	小學	JAPANESE INTERNATIONAL SCHOOL     http://www.jis.edu.hk/	新界大埔大埔公路４６６３號	NO 4663 TAI PO ROAD TAI PO NEW TERRITORIES
P262	小學	賽馬會匡智學校     JOCKEY CLUB HONG CHI SCHOOL     http://www.jchcs.edu.hk	香港灣仔活道２９號Ｇ－３樓	G-3/F 29 WOOD ROAD WANCHAI HONG KONG
P263	小學	賽馬會善樂學校     JOCKEY CLUB SARAH ROE SCHOOL     http://www.jcsrs.edu.hk/	九龍何文田天光道２Ｂ號賽馬會善樂樓地下及１樓（不包括儲物櫃房）	G/F & 1/F (EXCEPT THE LOCKERS ROOM) JOCKEY CLUB SARAH ROE BUILDING 2B TIN KWONG ROAD HOMANTIN KOWLOON
P264	小學	佐敦道官立小學     JORDAN ROAD GOVERNMENT PRIMARY SCHOOL     http://www.jrgps.edu.hk	九龍油麻地南京街１號Ｂ	1B NANKING STREET YAUMATEI KOWLOON
P265	小學	佐敦谷聖若瑟天主教小學     JORDAN VALLEY ST JOSEPH'S CATHOLIC PS     http://www.jvsj.edu.hk/	九龍彩霞道８０號	80 CHOI HA ROAD KOWLOON
P266	小學	寶血會嘉靈學校     KA LING SCHOOL OF THE PRECIOUS BLOOD     http://www.kalingpb.edu.hk	九龍深水埗海壇街２８０號	280 HAI TAN STREET SHAMSHUIPO KOWLOON
P267	小學	錦田公立蒙養學校     KAM TIN MUNG YEUNG PUBLIC SCHOOL     http://www.ktmy.edu.hk/	新界元朗錦田（包括避雨亭）	KAM TIN YUEN LONG NEW TERRITORIES
P268	小學	金錢村何東學校     KAM TSIN VILLAGE HO TUNG SCHOOL     http://www.ktvhts.edu.hk	新界上水金錢村	KAM TSIN VILLAGE SHEUNG SHUI NEW TERRITORIES
P269	小學	救恩學校     KAU YAN SCHOOL     http://www.kauyan.edu.hk	香港西營盤高街９７號Ａ及Ｂ	97A & 97B HIGH STREET SAI YING PUN HONG KONG
P270	小學	九龍城浸信會禧年（恩平）小學     KCBC HAY NIEN (YAN PING) PRI SCH     http://www.hnyp.edu.hk	新界沙田新翠邨	SUN CHUI ESTATE SHATIN NEW TERRITORIES
P271	小學	KELLETT SCHOOL   	九龍九龍灣臨興街７號	7 LAM HING STREET KOWLOON BAY KOWLOON
P272	小學	KELLETT SCHOOL     http://www.kellettschool.com/	香港華富華樂徑２號第１期第１階及第２階地下至３樓、４樓天台操場	2 WAH LOK PATH, PHASE 1 STAGE I & STAGE II G/F - 3/F & ROOF PLAYGROUND ON 4/F WAH FU HONG KONG
P273	小學	KENNEDY SCHOOL     http://ks.esf.edu.hk/	香港大口環沙灣徑１９號	19 SHA WAN DRIVE SANDY BAY HONG KONG
P274	小學	蘇浙小學校 [上午] KIANGSU & CHEKIANG PRIMARY SCHOOL[AM]  http://www.kcis.edu.hk/	香港北角清華街３０號	30 CHING WAH STREET, NORTH POINT HONG KONG
P275	小學	蘇浙小學校     KIANGSU & CHEKIANG PRIMARY SCHOOL     http://www.kcis.edu.hk/	香港北角清華街３０號	30 CHING WAH STREET, NORTH POINT HONG KONG
P276	小學	蘇浙小學校     KIANGSU & CHEKIANG PRIMARY SCHOOL     http://www.kcis.edu.hk/	香港寶馬山道２０號１樓及２樓	1/F & 2/F 20 BRAEMAR HILL ROAD HONG KONG
P277	小學	景林天主教小學     KING LAM CATHOLIC PRIMARY SCHOOL     http://www.klcps.edu.hk	新界將軍澳寶琳北路３８號景林邨	KING LAM ESTATE 38 PO LAM ROAD NORTH TSEUNG KWAN O NEW TERRITORIES
P278	小學	英皇書院同學會小學     KING'S COLL OLD BOYS' ASSN PRI SCH     http://www.kcobaps1.edu.hk	香港必列者士街５８號	58 BRIDGES STREET HONG KONG
P279	小學	英皇書院同學會小學第二校     KING'S COLL OLD BOYS' ASSN PRI SCH NO. 2     http://www.kcobaps2.edu.hk	香港上環普慶坊４０號	40 PO HING FONG SHEUNG WAN HONG KONG
P280	小學	京斯敦國際學校     KINGSTON INTERNATIONAL SCHOOL     http://www.kingston.edu.hk/	九龍九龍塘窩打老道１０５號及窩打老道１１３號地下至１樓	105 WATERLOO ROAD AND G/F - 1/F 113 WATERLOO ROAD KOWLOON TONG KOWLOON
P281	小學	九龍灣聖若翰天主教小學     KLN BAY ST JOHN THE BAPTIST CATH PRI SC     http://www.kbsjb.edu.hk	九龍觀塘啓業道２３號	23 KAI YIP ROAD KWUN TONG KOWLOON
P282	小學	九龍塘方方樂趣英文小學     KLT FUNFUL ENGLISH PRIMARY SCHOOL     http://www.funful.hk	九龍九龍塘金巴倫道一號地下及一樓	G/F & 1/F 1 CUMBERLAND ROAD KOWLOON TONG KOWLOON
P283	小學	KOREAN INTERNATIONAL SCHOOL     http://www.kis.edu.hk/	香港西灣河鯉景道５５號（內地段８８０２）	55 LEI KING ROAD SAI WAN HO (IL 8802) HONG KONG
P284	小學	九龍城浸信會禧年小學     KOWLOON CITY BAPTIST CH HAY NIEN PRI SCH    http://www.haynien.edu.hk	新界沙田馬鞍山恆信街３號富安花園	CHEVALIER GARDEN 3 HANG SHUN STREET MA ON SHAN SHATIN NEW TERRITORIES
P285	小學	KOWLOON JUNIOR SCHOOL     http://www.kjs.edu.hk/	九龍巴富街２０號	20 PERTH STREET KOWLOON
P286	小學	九龍禮賢學校     KOWLOON RHENISH SCHOOL     http://www.krs.edu.hk	九龍又一村石竹路２Ａ號	2A DIANTHUS ROAD YAU YAT CHUEN KOWLOON
P287	小學	九龍塘天主教華德學校     KOWLOON TONG BISHOP WALSH CATHOLIC SCH     http://www.ktbwcs.edu.hk	九龍延文禮士道３９號	39 INVERNESS ROAD KOWLOON
P288	小學	九龍塘官立小學     KOWLOON TONG GOVERNMENT PRI SCH     http://www.klntong.edu.hk	九龍九龍塘添福路六號	6 TIM FUK ROAD KOWLOON TONG KOWLOON
P289	小學	九龍塘學校     KOWLOON TONG SCHOOL     http://www.ktsps.edu.hk	九龍九龍塘金巴倫道舒梨里２７２１地段	NKIL 2721 SURREY LANE CUMBERLAND ROAD KOWLOON TONG KOWLOON
P290	小學	九龍真光中學（小學部）     KOWLOON TRUE LIGHT SCH (PRIMARY SECTION)   	九龍窩打老道１１５號	115 WATERLOO ROAD KOWLOON
P291	小學	九龍婦女福利會李炳紀念學校     KOWLOON WOMEN'S WEL CLUB LI PING MEM SCH     http://www.kwwclpms.edu.hk	九龍衛理道３３號	33 WYLIE ROAD KOWLOON
P292	小學	寶血會伍季明紀念學校     KWAI-MING WU MEM SCH OF PRECIOUS BLOOD    http://www.kmw.edu.hk	新界荃灣蕙荃路２２－６６號綠楊新邨	LUK YEUNG SUN CHUEN 22-66 WAI TSUEN ROAD TSUEN WAN NEW TERRITORIES
P293	小學	國民學校     KWOK MAN SCHOOL     http://www.cckms.edu.hk	新界長洲國民路３０號	30 KWOK MAN ROAD CHEUNG CHAU NEW TERRITORIES
P294	小學	光明學校     KWONG MING SCHOOL     http://www.kms.edu.hk/	新界元朗水邊圍邨	SHUI PIN WAI ESTATE YUEN LONG NEW TERRITORIES
P295	小學	光明英來學校     KWONG MING YING LOI SCHOOL     http://www.kmyls.edu.hk	新界元朗元政路１２號	12 YUEN CHING ROAD YUEN LONG NEW TERRITORIES
P296	小學	觀塘官立小學〈秀明道〉     KWUN TONG GOV PRI SCH (SAU MING ROAD)     http://www.ktgps-smr.edu.hk	九龍官塘秀茂坪秀明道一百三十號	130 SAU MING RD SAU MAU PING KWUN TONG KOWLOON
P297	小學	觀塘官立小學     KWUN TONG GOVERNMENT PRIMARY SCHOOL     http://www.ktgps.edu.hk	九龍觀塘牛頭角道２４０號	240 NGAU TAU KOK ROAD KWUN TONG KOWLOON
P298	小學	喇沙小學     LA SALLE PRIMARY SCHOOL     http://www.la-salle.edu.hk	九龍喇沙利道１Ｄ號	1D LA SALLE ROAD KOWLOON
P299	小學	荔枝角天主教小學     LAICHIKOK CATHOLIC PRIMARY SCHOOL     http://www.lcps.edu.hk	九龍深水埗興華街西６號	6 HING WAH STREET WEST SHAM SHUI PO KOWLOON
P300	小學	藍田循道衛理小學     LAM TIN METHODIST PRIMARY SCHOOL     http://www.ltmps.edu.hk	九龍觀塘藍田平田邨安田街	ON TIN STREET PING TIN ESTATE LAM TIN, KWUN TONG KOWLOON
P301	小學	林村公立黃福鑾紀念學校     LAM TSUEN PUB WONG FOOK LUEN MEM SCH     http://www.wfl.edu.hk/	新界大埔太和邨第一期屋邨第一小學	ESTATE PRIMARY SCHOOL 1 TAI WO ESTATE, PHASE 1 TAI PO NEW TERRITORIES
P302	小學	LANTAU INTERNATIONAL SCHOOL     http://www.lis.edu.hk/	新界大嶼山塘福塘福村丈量約份３２８號	DD 328, TONG FUK VILLAGE TONG FUK LANTAU ISLAND NEW TERRITORIES
P303	小學	LANTAU INTERNATIONAL SCHOOL     http://www.lis.edu.hk/	新界大嶼山貝澳丈量約份３１６號地段２８５２號地下至二樓及毗鄰的政府用地	G/F-2/F AND GOVERNMENT LAND ADJOINING LOT 2852 DD 316 PUI O LANTAU ISLAND NEW TERRITORIES
P304	小學	LANTAU INTERNATIONAL SCHOOL   	新界大嶼山丈量約份３３２Ｌ號（租約２２２９）長沙上村	CHEUNG SHA UPPER VILLAGE DD332L (CX2229) LANTAU ISLAND NEW TERRITORIES
P305	小學	李志達紀念學校     LEE CHI TAT MEMORIAL SCHOOL     http://www.lctms.edu.hk	新界上水石湖墟天平路３０號	30 TIN PING ROAD SHEK WU HUI, SHEUNG SHUI NEW TERRITORIES
P306	小學	梨木樹天主教小學     LEI MUK SHUE CATHOLIC PRIMARY SCHOOL     http://www.lmscps.edu.hk	新界荃灣梨木樹邨第二校舍	ESTATE SCHOOL NO. 2 LEI MUK SHUE ESTATE TSUEN WAN NEW TERRITORIES
P307	小學	路德會梁鉅鏐小學     LEUNG KUI KAU LUTHERAN PRIMARY SCHOOL     http://www.lkklps.edu.hk	新界沙田安景街５號	5 ON KING STREET SHATIN NEW TERRITORIES
P308	小學	李鄭屋官立小學     LI CHENG UK GOVERNMENT PRIMARY SCHOOL    http://www.lcu.edu.hk	九龍深水埗東京街４３號	43 TONKIN STREET SHAMSHUIPO KOWLOON
P309	小學	李陞小學     LI SING PRIMARY SCHOOL     http://www.lsps.edu.hk	香港西營盤高街１１９號	119 HIGH STREET SAI YING PUN HONG KONG
P310	小學	李陞大坑學校     LI SING TAI HANG SCHOOL     http://www.lsths.edu.hk	香港大坑浣紗街７３號	73 WUN SHA STREET TAI HANG HONG KONG
P311	小學	靈糧堂秀德小學     LING LIANG CHURCH SAU TAK PRIMARY SCHOOL     http://www.llcst.edu.hk	新界大嶼山東涌文東路３５號	35 MAN TUNG ROAD, TUNG CHUNG LANTAU ISLAND NEW TERRITORIES
P312	小學	天主教領島學校     LING TO CATHOLIC PRIMARY SCHOOL     http://www.lingto.edu.hk	九龍何文田俊民苑屋邨小學	ESTATE PRIMARY SCHOOL CHUN MAN COURT HOMANTIN KOWLOON
P313	小學	嶺南大學香港同學會小學     LINGNAN U ALUMNI ASSN (HK) PRIMARY SCH     http://www.luaaps.edu.hk	九龍深水埗白田街３３號	33 PAK TIN STREET SHAM SHUI PO KOWLOON
P314	小學	獅子會何德心小學     LIONS CLUBS INTL HO TAK SUM PRI SCH     http://www.htsps.edu.hk	新界元朗天水圍三區第四期（第二小學）	AREA 3 (PS2) PHASE 4 TIN SHUI WAI YUEN LONG NEW TERRITORIES
P315	小學	世界龍岡學校劉德容紀念小學     LKWFS LAU TAK YUNG MEMORIAL PRI SCH     http://www.ltyschool.edu.hk	新界屯門湖翠路２６３號標準小學	STANDARD PRIMARY SCHOOL 263 WU CHUI ROAD TUEN MUN NEW TERRITORIES
P316	小學	世界龍岡學校黃耀南小學     LKWFS WONG YIU NAM PRIMARY SCHOOL     http://www.wynps.edu.hk  http://ynp.hkcampus.net	新界沙田５３Ａ區廣源邨第一期屋邨小學	ESTATE PRIMARY SCHOOL AREA 53A KWONG YUEN ESTATE PHASE 1 SHATIN NEW TERRITORIES
P317	小學	樂善堂劉德學校     LOK SIN TONG LAU TAK PRIMARY SCHOOL     http://www.lautak.edu.hk	新界將軍澳寶林邨	PO LAM ESTATE TSEUNG KWAN O NEW TERRITORIES
P318	小學	樂善堂梁銶琚學校     LOK SIN TONG LEUNG KAU KUI PRI SCH     http://www.lst-lkkps.edu.hk/	新界元朗天水圍天瑞邨	TIN SHUI ESTATE TIN SHUI WAI, YUEN LONG NEW TERRITORIES
P319	小學	樂善堂梁黃蕙芳紀念學校     LOK SIN TONG LEUNG WONG WAI FONG MEM SCH     http://www.lstlwwf.edu.hk	新界屯門第７及第８區山景邨	SHAN KING ESTATE AREA 7 & 8 TUEN MUN NEW TERRITORIES
P320	小學	樂善堂小學     LOK SIN TONG PRIMARY SCHOOL     http://www.lstps.edu.hk	九龍九龍城龍崗道６３號	63 LUNG KONG ROAD KOWLOON CITY KOWLOON
P321	小學	樂善堂楊仲明學校     LOK SIN TONG YEUNG CHUNG MING PRI SCH     http://www.ycmps.edu.hk	九龍牛頭角樂華南邨	LOK WAH SOUTH ESTATE NGAU TAU KOK KOWLOON
P322	小學	樂華天主教小學     LOK WAH CATHOLIC PRIMARY SCHOOL     http://www.lwcps.edu.hk	九龍觀塘振華道八十一號	81 CHUN WAH ROAD KWUN TONG KOWLOON
P323	小學	樂善堂梁銶琚學校（分校）     LST LEUNG KAU KUI PRIMARY SCHOOL (BR)     http://lst-lkkb.edu.hk	新界元朗天水圍天恩邨	TIN YAN ESTATE TIN SHUI WAI, YUEN LONG NEW TERRITORIES
P324	小學	路德會呂祥光小學     LUI CHEUNG KWONG LUTHERAN PRIMARY SCHOOL     http://www.lckps.edu.hk	新界屯門安定邨	ON TING ESTATE TUEN MUN NEW TERRITORIES
P325	小學	路德會啓聾學校     LUTHERAN SCHOOL FOR THE DEAF     http://www.lsd.edu.hk	新界葵涌興盛路８９號	89 HING SHING ROAD KWAI CHUNG NEW TERRITORIES
P326	小學	香港路德會增城兆霖學校     LUTHERAN TSANG SHING SIU LEUN SCHOOL     http://www.siuleunsch.edu.hk	新界屯門第２８區蝴蝶邨第３期屋邨小學第五校舍	ESTATE PRIMARY SCHOOL NO 5 PHASE III, BUTTERFLY ESTATE AREA 28 TUEN MUN NEW TERRITORIES
P327	小學	LYC'EE FRANCAIS INTL (FRENCH INTL SCH)   		1 CHEUNG MAN ROAD CHAI MAN ROAD HONG KONG
P328	小學	LYC'EE FRANCAIS INTL (FRENCH INTL SCH)   		NO. 68 GILLIES AVENUE KOWLOON
P329	小學	LYC'EE FRANCAIS INTL (FRENCH INTL SCH)     http://www.fis.edu.hk/		34 PRICE ROAD HONG KONG
P330	小學	馬鞍山靈糧小學     MA ON SHAN LING LIANG PRIMARY SCHOOL     http://www.moslingliang.edu.hk	新界沙田馬鞍山利安邨	LEE ON ESTATE MA ON SHAN SHATIN NEW TERRITORIES
P331	小學	馬鞍山循道衛理小學     MA ON SHAN METHODIST PRIMARY SCHOOL     http://www.mosmps.edu.hk	新界沙田馬鞍山恒明街１１號	11 HANG MING STREET MA ON SHAN SHATIN NEW TERRITORIES
P332	小學	馬鞍山聖若瑟小學     MA ON SHAN ST JOSEPH'S PRIMARY SCHOOL     http://www.mossjps.edu.hk	新界沙田馬鞍山恆安邨	HENG ON ESTATE MA ON SHAN SHATIN NEW TERRITORIES
P333	小學	馬頭涌官立小學     MA TAU CHUNG GOVERNMENT PRIMARY SCH     http://www.mtcgps.edu.hk	九龍土瓜灣福祥街一號	1 FUK CHEUNG STREET TOKWAWAN KOWLOON
P334	小學	馬頭涌官立小學（紅磡灣）     MA TAU CHUNG GOVT PRI SCH (HUNG HOM BAY)     http://www.mtchhb.edu.hk	九龍紅磡灣愛景街３號	3 OI KING STREET HUNG HOM BAY KOWLOON
P335	小學	閩僑小學     MAN KIU ASSOCIATION PRIMARY SCHOOL     http://www.mkaps.edu.hk	九龍觀塘牛頭角上邨第三校舍	ESTATE SCHOOL NO. 3 UPPER NGAU TAU KOK ESTATE KWUN TONG KOWLOON
P336	小學	天佑小學     MARY OF PROVIDENCE PRIMARY SCHOOL     http://www.mpschool.edu.hk	新界荃灣河背街六十八號	68 HO PUI STREET TSUEN WAN NEW TERRITORIES
P337	小學	天保民學校     MARY ROSE SCHOOL     http://www.mrs.edu.hk	九龍九龍塘聯福道１１號	11 RENFREW ROAD KOWLOON TONG KOWLOON
P338	小學	瑪利灣學校     MARYCOVE SCHOOL     http://www.marycove.edu.hk	香港香港仔南朗山道３２號	32 NAM LONG SHAN ROAD ABERDEEN HONG KONG
P339	小學	瑪利諾修院學校（小學部）     MARYKNOLL CONVENT SCH (PRI SECT)     http://www.mcsps.edu.hk	九龍九龍城窩打老道１３０號	130 WATERLOO ROAD KOWLOON CITY KOWLOON
P340	小學	瑪利諾神父教會學校（小學部）     MARYKNOLL FATHERS' SCH (PRI SECTION)     http://www.mfsp.edu.hk	九龍深水埗海麗街１１號	11 HOI LAI STREET SHAM SHUI PO KOWLOON
P341	小學	瑪利曼小學     MARYMOUNT PRIMARY SCHOOL     http://www.mps.edu.hk	香港灣仔大坑道３３６號地庫１樓、地下、１樓、２樓、３樓及４樓	LG 1/F, G/F, 1/F, 2/F, 3/F & 4/F 336 TAI HANG ROAD WANCHAI HONG KONG
P342	小學	天主教明德學校     MENG TAK CATHOLIC SCHOOL     http://mengtakps.edu.hk	香港柴灣祥民道１１號	11 CHEUNG MAN ROAD CHAI WAN HONG KONG
P343	小學	香港心理衞生會－臻和學校     MENTAL HEALTH ASSN OF HK - CORNWALL SCH     http://www.mhahk-cws.edu.hk	九龍深水埗歌和老街５３號（包括１樓及２樓 Ｂ４ Ｂ６ Ｂ１７ Ｂ１９室用作宿舍）	53 CORNWALL STREET SHAMSHUIPO (INCLUDING ROOM B4 B6 B17 B19 ON 1/F & 2/F FOR BOARDING SECTION) KOWLOON
P344	小學	循道學校     METHODIST SCHOOL     http://www.kmsch.edu.hk	九龍衛理道１２號	12 WYLIE ROAD KOWLOON
P345	小學	基督教聖約教會堅樂第二小學     MISSION COV CH HOLM GLAD NO.2 PRI SCH   	九龍觀塘順安邨屋邨小學第一校舍	ESTATE PRIMARY SCHOOL NO.1 SHUN ON ESTATE KWUN TONG KOWLOON
P346	小學	基督教聖約教會堅樂小學     MISSION COV CHURCH HOLM GLAD PRI SCH     http://www.hgps.edu.hk	九龍觀塘秀茂坪邨秀明道７７號	SAU MAU PING ESTATE 77 SAU MING ROAD KWUN TONG KOWLOON
P347	小學	香港凱莉山學校     MOUNT KELLY SCHOOL HONG KONG   	九龍柯士甸路２２－２６號好兆年行（１期）２樓２０１至２０６，２０９室，２１０室，２１３室，２１４室及２１６－２２０室	UNITS 201-206, 209, 210, 213, 214 216-220, SECOND FLOOR, AUSTIN TOWER (PHASE I), 22-26 AUSTIN AVENUE, TSIM SHA TSUI KOWLOON
P348	小學	MUI WO OWLS SCHOOL   	新界大嶼山梅窩梅窩碼頭路１０號銀礦中心大廈１樓Ａ室及Ｂ室	UNITS A AND B 1/F SILVER CENTRE BUILDING 10 MUI WO FERRY PIER ROAD MUI WO LANTAU ISLAND NEW TERRITORIES
P349	小學	梅窩學校     MUI WO SCHOOL     http://www.mws.edu.hk	新界大嶼山銀礦灣	CHUNG HAU VILLAGE, SILVER MINE BAY LANTAU ISLAND NEW TERRITORIES
P350	小學	民生書院小學     MUNSANG COLLEGE PRIMARY SCHOOL     http://munsang.edu.hk/primary/	九龍九龍城東寶庭道８號	8 DUMBARTON ROAD KOWLOON CITY KOWLOON
P351	小學	吳氏宗親總會泰伯紀念學校     NG CLAN'S ASSN TAI PAK MEM SCH     http://www.taipak.edu.hk	新界沙田馬鞍山錦英苑	KAM YING COURT MA ON SHAN SHATIN NEW TERRITORIES
P352	小學	天主教伍華小學     NG WAH CATHOLIC PRI SCH     http://www.nwcps.edu.hk	九龍新蒲崗彩虹道５號	5 CHOI HUNG ROAD SAN PO KONG KOWLOON
P353	小學	NORD ANGLIA INTERNATIONAL SCHOOL, HK     http://www.nais.hk		11 ON TIN STREET, LAM TIN KOWLOON
P354	小學	北角官立小學     NORTH POINT GOVERNMENT PRIMARY SCHOOL     http://www.npgps.edu.hk	香港北角英皇道８８８號	888 KING'S ROAD NORTH POINT HONG KONG
P355	小學	北角官立小學（雲景道）     NORTH POINT GOVT PRI SCH (CLOUD VIEW RD)    http://www.npcvr.edu.hk	香港北角雲景道２２號	22 CLOUD VIEW ROAD NORTH POINT HONG KONG
P356	小學	北角衞理小學 [上午] NORTH POINT METHODIST PRIMARY SCHOOL[AM]  http://www.npmps.edu.hk	香港北角長康街１９號	19 CHEUNG HONG STREET NORTH POINT HONG KONG
P357	小學	北角衞理小學 [下午] NORTH POINT METHODIST PRIMARY SCHOOL[PM]  http://www.npmps.edu.hk	香港北角長康街１９號	19 CHEUNG HONG STREET NORTH POINT HONG KONG
P358	小學	南丫北段公立小學     NORTHERN LAMMA SCHOOL     http://www.nls.edu.hk	新界南丫島榕樹灣榕樹嶺一號	NO 1 YUNG SHUE LING YUNG SHUE WAN, LAMMA ISLAND NEW TERRITORIES
P359	小學	NORWEGIAN INTERNATIONAL SCHOOL     http://www.nis.edu.hk/	新界大埔廣福道大埔平房及錦山路１７０號	TAI PO BUNGALOW KWONG FUK ROAD & 170 KAM SHAN ROAD TAI PO NEW TERRITORIES
P360	小學	新界婦孺福利會有限公司梁省德學校     NTW&JWA LEUNG SING TAK PRIMARY SCHOOL     http://www.taipolst.edu.hk/	新界大埔大元邨	TAI YUEN ESTATE PHASE II TAI PO (AREA 16) TAI PO NEW TERRITORIES
P361	小學	獻主會小學     OBLATE PRIMARY SCHOOL     http://www.ops.edu.hk	九龍土瓜灣順風街一號	1 SHUN FUNG STREET TOKWAWAN KOWLOON
P362	小學	天主教佑華小學     OUR LADY OF CHINA CATHOLIC PRI SCH     http://www.oloccp.edu.hk	九龍觀塘翠屏邨第四期屋邨小學	ESTATE PRIMARY SCHOOL TSUI PING ESTATE PHASE IV KWUN TONG KOWLOON
P363	小學	聖母小學     OUR LADY'S PRIMARY SCHOOL     http://www.olps.edu.hk	九龍黃大仙沙田㘭道１１６號	116 SHATIN PASS ROAD WONG TAI SIN KOWLOON
P364	小學	白田天主教小學     PAK TIN CATHOLIC PRIMARY SCHOOL     http://www.paktin.edu.hk	九龍深水埗白田邨３座	BLK 3 PAK TIN ESTATE SHAMSHUIPO KOWLOON
P365	小學	八鄉中心小學     PAT HEUNG CENTRAL PRIMARY SCHOOL     http://www.phcps.edu.hk/	新界元朗八鄉錦田蓮花地１９９號	199 LIN FA TEI KAM TIN PAT HEUNG, YUEN LONG NEW TERRITORIES
P366	小學	PEAK SCHOOL     http://www.ps.edu.hk/	香港山頂賓吉道２０號	20 PLUNKETT'S ROAD THE PEAK HONG KONG
P367	小學	五旬節靳茂生小學     PENTECOSTAL GIN MAO SHENG PRIMARY SCHOOL     http://www.pgms.edu.hk	新界粉嶺璧峰路四號	4 PIK FUNG ROAD FANLING NEW TERRITORIES
P368	小學	五旬節于良發小學     PENTECOSTAL YU LEUNG FAT PRIMARY SCHOOL     http://www.pylfps.edu.hk	新界粉嶺暉明路１６號	16 FAI MING ROAD FANLING NEW TERRITORIES
P369	小學	坪石天主教小學     PING SHEK ESTATE CATHOLIC PRIMARY SCHOOL     http://www.psec.edu.hk	九龍觀塘坪石邨屋邨小學第一校舍	ESTATE SCHOOL NO 1 PING SHEK ESTATE KWUN TONG KOWLOON
P370	小學	保良局陳麗玲（百周年）學校     PLK ANITA LL CHAN (CENTENARY) SCHOOL     http://www.plkcs.edu.hk	九龍清水灣道彩雲邨屋邨小學舊翼地下至２樓部分３樓及新翼地下至３樓	G/F-2/F, PART OF 3/F OF OLD WING & G/F-3/F OF NEW WING ESTATE PRIMARY SCHOOL, CHOI WAN ESTATE CLEAR WATER ROAD KOWLOON
P371	小學	保良局陳守仁小學     PLK CAMOES TAN SIU LIN PRIMARY SCHOOL     http://www.plkctslps.edu.hk	九龍油麻地海庭道６號	6 HOI TING ROAD YAU MA TEI KOWLOON
P372	小學	保良局陳溢小學     PLK CHAN YAT PRIMARY SCHOOL     http://www.plkcy.edu.hk	新界青衣長康邨第二小學	ESTATE PRIMARY SCHOOL NO.2 CHEUNG HONG ESTATE TSING YI NEW TERRITORIES
P373	小學	保良局朱正賢小學     PLK CHEE JING YIN PRIMARY SCHOOL     http://www.plkcjy.edu.hk	新界沙田博康邨二期屋邨第２小學	ESTATE PRIMARY SCHOOL NO.2 POK HONG ESTATE PHASE II SHATIN NEW TERRITORIES
P374	小學	保良局莊啟程小學     PLK CHONG KEE TING PRIMARY SCHOOL     http://www.plkcktps.edu.hk/	新界沙田馬鞍山耀安邨	YIU ON ESTATE MA ON SHAN SHATIN NEW TERRITORIES
P375	小學	保良局王賜豪（田心谷）小學     PLK DR. JIMMY WONG CHI-HO (TSV) P S     http://www.plkwch.edu.hk	新界沙田隆亨邨	LUNG HANG ESTATE SHATIN NEW TERRITORIES
P376	小學	保良局方王錦全小學     PLK FONG WONG KAM CHUEN PRIMARY SCHOOL     http://www.plkfwkc.edu.hk/	新界屯門良景邨	LEUNG KING ESTATE TUEN MUN NEW TERRITORIES
P377	小學	保良局馮晴紀念小學     PLK FUNG CHING MEMORIAL PRIMARY SCHOOL     http://www.plkfcmps.edu.hk	新界將軍澳培成路２號	2 PUI SHING ROAD TSEUNG KWAN O NEW TERRITORIES
P378	小學	保良局金銀業貿易場張凝文學校     PLK G & S ES PERSHING TSANG SCHOOL     http://www.plkgspts.edu.hk	香港銅鑼灣連道２及１２號	2 & 12 LINK ROAD CAUSEWAY BAY HONG KONG
